case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
PF-PERMITAPPLICATION-000030,Fee Invoice Issued,2023-01-07T00:38:00Z,wf_form_submission,WF-0000000336,USR-011,"[""PF-PERMITAPPLICATION-000030"",""PF-PAYMENT-000030"",""PF-APPEAL-000030""]"
,Application Submitted,2023-01-07T00:42:00Z,wf_external_task,WF-0000000339,USR-016,"[""PF-PERMITAPPLICATION-000038"",""PF-DOCUMENT-000038"",""PF-INSPECTION-000038""]"
,Parcel Linked,2023-01-07T00:44:00Z,wf_message_delivery,WF-0000000341,USR-082,"[""PF-PERMITAPPLICATION-000042"",""PF-PROPERTY-000042"",""PF-PERMIT-000042""]"
,Pre-Application Opened,2023-01-07T00:46:00Z,wf_activity_history,WF-0000000343,USR-021,"[""PF-PERMITAPPLICATION-000046"",""PF-APPLICANT-000046"",""PF-FEEINVOICE-000046""]"
PF-PERMITAPPLICATION-000034,Application Reopened,2023-01-07T00:55:00Z,wf_task_history,WF-0000000337,USR-077,"[""PF-PERMITAPPLICATION-000034"",""PF-AGENCY-000034"",""PF-CONDITION-000034""]"
,Applicant Identity Verified,2023-01-07T01:00:00Z,wf_task_history,WF-0000000342,USR-115,"[""PF-PERMITAPPLICATION-000044"",""PF-PARCEL-000044"",""PF-PAYMENT-000044""]"
,Application Submitted,2023-01-07T03:43:00Z,wf_external_task,WF-0000000348,USR-033,"[""PF-PERMITAPPLICATION-000039"",""PF-DOCUMENT-000039"",""PF-INSPECTION-000039""]"
,Parcel Linked,2023-01-07T03:45:00Z,wf_message_delivery,WF-0000000350,USR-099,"[""PF-PERMITAPPLICATION-000043"",""PF-PROPERTY-000043"",""PF-PERMIT-000043""]"
,Pre-Application Opened,2023-01-07T06:48:00Z,wf_activity_history,WF-0000000361,USR-055,"[""PF-PERMITAPPLICATION-000048"",""PF-APPLICANT-000048"",""PF-FEEINVOICE-000048""]"
,Application Reopened,2023-01-07T06:57:00Z,wf_task_history,WF-0000000355,USR-111,"[""PF-PERMITAPPLICATION-000036"",""PF-AGENCY-000036"",""PF-CONDITION-000036""]"
PF-PERMITAPPLICATION-000031,Fee Paid,2023-01-07T09:40:00Z,wf_external_task,WF-0000000364,USR-029,"[""PF-PERMITAPPLICATION-000031"",""PF-PERMIT-000031"",""PF-APPLICANT-000031""]"
,Environmental Review Started,2023-01-07T09:43:00Z,wf_task_history,WF-0000000362,USR-014,"[""PF-PERMITAPPLICATION-000007"",""PF-REVIEW-000007"",""PF-VIOLATION-000007""]"
,Pre-Application Opened,2023-01-07T09:49:00Z,wf_activity_history,WF-0000000371,USR-072,"[""PF-PERMITAPPLICATION-000049"",""PF-APPLICANT-000049"",""PF-FEEINVOICE-000049""]"
,Applicant Identity Verified,2023-01-07T10:03:00Z,wf_task_history,WF-0000000370,USR-039,"[""PF-PERMITAPPLICATION-000047"",""PF-PARCEL-000047"",""PF-PAYMENT-000047""]"
,Submission Withdrawn,2023-01-07T12:45:00Z,wf_activity_history,WF-0000000376,USR-051,"[""PF-PERMITAPPLICATION-000040"",""PF-REVIEW-000040"",""PF-VIOLATION-000040""]"
,Application Submitted,2023-01-07T12:46:00Z,wf_external_task,WF-0000000377,USR-084,"[""PF-PERMITAPPLICATION-000042"",""PF-DOCUMENT-000042"",""PF-INSPECTION-000042""]"
,Application Drafted,2023-01-07T12:47:00Z,wf_form_submission,WF-0000000378,USR-117,"[""PF-PERMITAPPLICATION-000044"",""PF-PLANREVISION-000044"",""PF-CONTRACTOR-000044""]"
,Parcel Linked,2023-01-07T12:48:00Z,wf_message_delivery,WF-0000000379,USR-023,"[""PF-PERMITAPPLICATION-000046"",""PF-PROPERTY-000046"",""PF-PERMIT-000046""]"
,Pre-Application Opened,2023-01-07T12:50:00Z,wf_activity_history,WF-0000000381,USR-089,"[""PF-PERMITAPPLICATION-000050"",""PF-APPLICANT-000050"",""PF-FEEINVOICE-000050""]"
,Application Reopened,2023-01-07T12:59:00Z,wf_task_history,WF-0000000375,USR-018,"[""PF-PERMITAPPLICATION-000038"",""PF-AGENCY-000038"",""PF-CONDITION-000038""]"
,Fee Calculated,2023-01-07T15:44:00Z,wf_message_delivery,WF-0000000384,USR-002,"[""PF-PERMITAPPLICATION-000037"",""PF-FEEINVOICE-000037"",""PF-OBJECTION-000037""]"
,Submission Withdrawn,2023-01-07T15:46:00Z,wf_activity_history,WF-0000000385,USR-068,"[""PF-PERMITAPPLICATION-000041"",""PF-REVIEW-000041"",""PF-VIOLATION-000041""]"
,Application Submitted,2023-01-07T15:47:00Z,wf_external_task,WF-0000000386,USR-101,"[""PF-PERMITAPPLICATION-000043"",""PF-DOCUMENT-000043"",""PF-INSPECTION-000043""]"
,Application Drafted,2023-01-07T15:48:00Z,wf_form_submission,WF-0000000387,USR-007,"[""PF-PERMITAPPLICATION-000045"",""PF-PLANREVISION-000045"",""PF-CONTRACTOR-000045""]"
,Pre-Application Opened,2023-01-07T15:51:00Z,wf_activity_history,WF-0000000390,USR-106,"[""PF-PERMITAPPLICATION-000051"",""PF-APPLICANT-000051"",""PF-FEEINVOICE-000051""]"
PF-PERMITAPPLICATION-000032,Completeness Review Started,2023-01-07T18:42:00Z,wf_activity_history,WF-0000000392,USR-047,"[""PF-PERMITAPPLICATION-000032"",""PF-CONTRACTOR-000032"",""PF-PARCEL-000032""]"
,Zoning Approved,2023-01-07T18:51:00Z,wf_task_history,WF-0000000391,USR-103,"[""PF-PERMITAPPLICATION-000020"",""PF-APPLICANT-000020"",""PF-FEEINVOICE-000020""]"
,Pre-Application Opened,2023-01-07T21:00:00Z,wf_activity_history,WF-0000000401,USR-013,"[""PF-PERMITAPPLICATION-000053"",""PF-APPLICANT-000053"",""PF-FEEINVOICE-000053""]"
,Fee Paid,2023-01-07T21:44:00Z,wf_external_task,WF-0000000403,USR-097,"[""PF-PERMITAPPLICATION-000035"",""PF-PERMIT-000035"",""PF-APPLICANT-000035""]"
,Fee Calculated,2023-01-07T21:46:00Z,wf_message_delivery,WF-0000000404,USR-036,"[""PF-PERMITAPPLICATION-000039"",""PF-FEEINVOICE-000039"",""PF-OBJECTION-000039""]"
,Parcel Linked,2023-01-07T21:51:00Z,wf_message_delivery,WF-0000000408,USR-074,"[""PF-PERMITAPPLICATION-000049"",""PF-PROPERTY-000049"",""PF-PERMIT-000049""]"
,Pre-Application Opened,2023-01-08T00:01:00Z,wf_activity_history,WF-0000000411,USR-030,"[""PF-PERMITAPPLICATION-000054"",""PF-APPLICANT-000054"",""PF-FEEINVOICE-000054""]"
,Applicant Identity Verified,2023-01-08T00:15:00Z,wf_task_history,WF-0000000410,USR-124,"[""PF-PERMITAPPLICATION-000052"",""PF-PARCEL-000052"",""PF-PAYMENT-000052""]"
PF-PERMITAPPLICATION-000034,Completeness Review Started,2023-01-08T00:44:00Z,wf_activity_history,WF-0000000413,USR-081,"[""PF-PERMITAPPLICATION-000034"",""PF-CONTRACTOR-000034"",""PF-PARCEL-000034""]"
,Application Drafted,2023-01-08T00:51:00Z,wf_form_submission,WF-0000000418,USR-058,"[""PF-PERMITAPPLICATION-000048"",""PF-PLANREVISION-000048"",""PF-CONTRACTOR-000048""]"
,Parcel Linked,2023-01-08T00:52:00Z,wf_message_delivery,WF-0000000419,USR-091,"[""PF-PERMITAPPLICATION-000050"",""PF-PROPERTY-000050"",""PF-PERMIT-000050""]"
,Pre-Application Opened,2023-01-08T03:02:00Z,wf_activity_history,WF-0000000422,USR-047,"[""PF-PERMITAPPLICATION-000055"",""PF-APPLICANT-000055"",""PF-FEEINVOICE-000055""]"
,Environmental Review Passed,2023-01-08T03:33:00Z,wf_message_delivery,WF-0000000423,USR-083,"[""PF-PERMITAPPLICATION-000011"",""PF-AGENCY-000011"",""PF-CONDITION-000011""]"
PF-PERMITAPPLICATION-000029,Completeness Accepted,2023-01-08T03:42:00Z,wf_form_submission,WF-0000000424,USR-126,"[""PF-PERMITAPPLICATION-000029"",""PF-CONDITION-000029"",""PF-DOCUMENT-000029""]"
,Submission Withdrawn,2023-01-08T03:50:00Z,wf_activity_history,WF-0000000428,USR-009,"[""PF-PERMITAPPLICATION-000045"",""PF-REVIEW-000045"",""PF-VIOLATION-000045""]"
,Application Submitted,2023-01-08T03:51:00Z,wf_external_task,WF-0000000429,USR-042,"[""PF-PERMITAPPLICATION-000047"",""PF-DOCUMENT-000047"",""PF-INSPECTION-000047""]"
PF-PERMITAPPLICATION-000033,Additional Information Requested,2023-01-08T03:59:00Z,wf_task_history,WF-0000000425,USR-065,"[""PF-PERMITAPPLICATION-000033"",""PF-INSPECTION-000033"",""PF-PROPERTY-000033""]"
PF-PERMITAPPLICATION-000056,Pre-Application Opened,2023-01-08T06:03:00Z,wf_activity_history,WF-0000000434,USR-064,"[""PF-PERMITAPPLICATION-000056"",""PF-APPLICANT-000056"",""PF-FEEINVOICE-000056""]"
,Fee Invoice Issued,2023-01-08T06:48:00Z,wf_form_submission,WF-0000000438,USR-054,"[""PF-PERMITAPPLICATION-000040"",""PF-PAYMENT-000040"",""PF-APPEAL-000040""]"
,Environmental Review Started,2023-01-08T06:50:00Z,wf_task_history,WF-0000000435,USR-006,"[""PF-PERMITAPPLICATION-000014"",""PF-REVIEW-000014"",""PF-VIOLATION-000014""]"
,Submission Withdrawn,2023-01-08T06:51:00Z,wf_activity_history,WF-0000000440,USR-026,"[""PF-PERMITAPPLICATION-000046"",""PF-REVIEW-000046"",""PF-VIOLATION-000046""]"
,Application Reopened,2023-01-08T07:05:00Z,wf_task_history,WF-0000000439,USR-120,"[""PF-PERMITAPPLICATION-000044"",""PF-AGENCY-000044"",""PF-CONDITION-000044""]"
,Application Drafted,2023-01-08T09:01:00Z,wf_form_submission,WF-0000000443,USR-109,"[""PF-PERMITAPPLICATION-000051"",""PF-PLANREVISION-000051"",""PF-CONTRACTOR-000051""]"
,Parcel Linked,2023-01-08T09:02:00Z,wf_message_delivery,WF-0000000444,USR-015,"[""PF-PERMITAPPLICATION-000053"",""PF-PROPERTY-000053"",""PF-PERMIT-000053""]"
,Fee Calculated,2023-01-08T09:50:00Z,wf_message_delivery,WF-0000000450,USR-104,"[""PF-PERMITAPPLICATION-000043"",""PF-FEEINVOICE-000043"",""PF-OBJECTION-000043""]"
,Submission Withdrawn,2023-01-08T12:00:00Z,wf_activity_history,WF-0000000452,USR-060,"[""PF-PERMITAPPLICATION-000048"",""PF-REVIEW-000048"",""PF-VIOLATION-000048""]"
,Completeness Review Started,2023-01-08T12:48:00Z,wf_activity_history,WF-0000000458,USR-022,"[""PF-PERMITAPPLICATION-000038"",""PF-CONTRACTOR-000038"",""PF-PARCEL-000038""]"
,Submission Withdrawn,2023-01-08T15:01:00Z,wf_activity_history,WF-0000000461,USR-077,"[""PF-PERMITAPPLICATION-000049"",""PF-REVIEW-000049"",""PF-VIOLATION-000049""]"
,Parcel Linked,2023-01-08T15:04:00Z,wf_message_delivery,WF-0000000464,USR-049,"[""PF-PERMITAPPLICATION-000055"",""PF-PROPERTY-000055"",""PF-PERMIT-000055""]"
PF-PERMITAPPLICATION-000007,Objection Filed,2023-01-08T15:48:00Z,wf_task_history,WF-0000000467,USR-019,"[""PF-PERMITAPPLICATION-000007"",""PF-CONTRACTOR-000007"",""PF-PARCEL-000007""]"
,Additional Information Requested,2023-01-08T16:03:00Z,wf_task_history,WF-0000000470,USR-006,"[""PF-PERMITAPPLICATION-000037"",""PF-INSPECTION-000037"",""PF-PROPERTY-000037""]"
,Submission Withdrawn,2023-01-08T18:02:00Z,wf_activity_history,WF-0000000474,USR-094,"[""PF-PERMITAPPLICATION-000050"",""PF-REVIEW-000050"",""PF-VIOLATION-000050""]"
,Application Submitted,2023-01-08T18:03:00Z,wf_external_task,WF-0000000475,USR-127,"[""PF-PERMITAPPLICATION-000052"",""PF-DOCUMENT-000052"",""PF-INSPECTION-000052""]"
,Application Drafted,2023-01-08T18:04:00Z,wf_form_submission,WF-0000000476,USR-033,"[""PF-PERMITAPPLICATION-000054"",""PF-PLANREVISION-000054"",""PF-CONTRACTOR-000054""]"
,Fee Calculated,2023-01-08T21:01:00Z,wf_message_delivery,WF-0000000482,USR-045,"[""PF-PERMITAPPLICATION-000047"",""PF-FEEINVOICE-000047"",""PF-OBJECTION-000047""]"
,Submission Withdrawn,2023-01-08T21:03:00Z,wf_activity_history,WF-0000000483,USR-111,"[""PF-PERMITAPPLICATION-000051"",""PF-REVIEW-000051"",""PF-VIOLATION-000051""]"
PF-PERMITAPPLICATION-000057,Parcel Linked,2023-01-08T21:06:00Z,wf_message_delivery,WF-0000000486,USR-083,"[""PF-PERMITAPPLICATION-000057"",""PF-PROPERTY-000057"",""PF-PERMIT-000057""]"
PF-PERMITAPPLICATION-000061,Pre-Application Opened,2023-01-08T21:08:00Z,wf_activity_history,WF-0000000488,USR-022,"[""PF-PERMITAPPLICATION-000061"",""PF-APPLICANT-000061"",""PF-FEEINVOICE-000061""]"
PF-PERMITAPPLICATION-000059,Applicant Identity Verified,2023-01-08T21:22:00Z,wf_task_history,WF-0000000487,USR-116,"[""PF-PERMITAPPLICATION-000059"",""PF-PARCEL-000059"",""PF-PAYMENT-000059""]"
,Fee Invoice Issued,2023-01-09T00:01:00Z,wf_form_submission,WF-0000000491,USR-029,"[""PF-PERMITAPPLICATION-000046"",""PF-PAYMENT-000046"",""PF-APPEAL-000046""]"
PF-PERMITAPPLICATION-000056,Application Drafted,2023-01-09T00:06:00Z,wf_form_submission,WF-0000000495,USR-067,"[""PF-PERMITAPPLICATION-000056"",""PF-PLANREVISION-000056"",""PF-CONTRACTOR-000056""]"
PF-PERMITAPPLICATION-000058,Parcel Linked,2023-01-09T00:07:00Z,wf_message_delivery,WF-0000000496,USR-100,"[""PF-PERMITAPPLICATION-000058"",""PF-PROPERTY-000058"",""PF-PERMIT-000058""]"
PF-PERMITAPPLICATION-000062,Pre-Application Opened,2023-01-09T00:09:00Z,wf_activity_history,WF-0000000498,USR-039,"[""PF-PERMITAPPLICATION-000062"",""PF-APPLICANT-000062"",""PF-FEEINVOICE-000062""]"
PF-PERMITAPPLICATION-000060,Applicant Identity Verified,2023-01-09T00:23:00Z,wf_task_history,WF-0000000497,USR-006,"[""PF-PERMITAPPLICATION-000060"",""PF-PARCEL-000060"",""PF-PAYMENT-000060""]"
,Completeness Review Started,2023-01-09T00:52:00Z,wf_activity_history,WF-0000000500,USR-090,"[""PF-PERMITAPPLICATION-000042"",""PF-CONTRACTOR-000042"",""PF-PARCEL-000042""]"
,Fee Paid,2023-01-09T03:01:00Z,wf_external_task,WF-0000000501,USR-013,"[""PF-PERMITAPPLICATION-000045"",""PF-PERMIT-000045"",""PF-APPLICANT-000045""]"
,Submission Withdrawn,2023-01-09T03:05:00Z,wf_activity_history,WF-0000000503,USR-018,"[""PF-PERMITAPPLICATION-000053"",""PF-REVIEW-000053"",""PF-VIOLATION-000053""]"
,Heritage Review Requested,2023-01-09T03:45:00Z,wf_form_submission,WF-0000000510,USR-097,"[""PF-PERMITAPPLICATION-000027"",""PF-PROPERTY-000027"",""PF-PERMIT-000027""]"
,Environmental Review Started,2023-01-09T03:57:00Z,wf_task_history,WF-0000000509,USR-125,"[""PF-PERMITAPPLICATION-000021"",""PF-REVIEW-000021"",""PF-VIOLATION-000021""]"
,Additional Information Requested,2023-01-09T04:07:00Z,wf_task_history,WF-0000000511,USR-074,"[""PF-PERMITAPPLICATION-000041"",""PF-INSPECTION-000041"",""PF-PROPERTY-000041""]"
,Fee Invoice Issued,2023-01-09T06:03:00Z,wf_form_submission,WF-0000000513,USR-063,"[""PF-PERMITAPPLICATION-000048"",""PF-PAYMENT-000048"",""PF-APPEAL-000048""]"
,Submission Withdrawn,2023-01-09T06:06:00Z,wf_activity_history,WF-0000000515,USR-035,"[""PF-PERMITAPPLICATION-000054"",""PF-REVIEW-000054"",""PF-VIOLATION-000054""]"
PF-PERMITAPPLICATION-000064,Pre-Application Opened,2023-01-09T06:11:00Z,wf_activity_history,WF-0000000520,USR-073,"[""PF-PERMITAPPLICATION-000064"",""PF-APPLICANT-000064"",""PF-FEEINVOICE-000064""]"
,Application Reopened,2023-01-09T06:20:00Z,wf_task_history,WF-0000000514,USR-002,"[""PF-PERMITAPPLICATION-000052"",""PF-AGENCY-000052"",""PF-CONDITION-000052""]"
,Submission Withdrawn,2023-01-09T09:07:00Z,wf_activity_history,WF-0000000526,USR-052,"[""PF-PERMITAPPLICATION-000055"",""PF-REVIEW-000055"",""PF-VIOLATION-000055""]"
PF-PERMITAPPLICATION-000057,Application Submitted,2023-01-09T09:08:00Z,wf_external_task,WF-0000000527,USR-085,"[""PF-PERMITAPPLICATION-000057"",""PF-DOCUMENT-000057"",""PF-INSPECTION-000057""]"
,Additional Information Requested,2023-01-09T09:16:00Z,wf_task_history,WF-0000000523,USR-108,"[""PF-PERMITAPPLICATION-000043"",""PF-INSPECTION-000043"",""PF-PROPERTY-000043""]"
PF-PERMITAPPLICATION-000063,Applicant Identity Verified,2023-01-09T09:26:00Z,wf_task_history,WF-0000000530,USR-057,"[""PF-PERMITAPPLICATION-000063"",""PF-PARCEL-000063"",""PF-PAYMENT-000063""]"
,Fee Invoice Issued,2023-01-09T12:05:00Z,wf_form_submission,WF-0000000534,USR-097,"[""PF-PERMITAPPLICATION-000050"",""PF-PAYMENT-000050"",""PF-APPEAL-000050""]"
PF-PERMITAPPLICATION-000056,Submission Withdrawn,2023-01-09T12:08:00Z,wf_activity_history,WF-0000000536,USR-069,"[""PF-PERMITAPPLICATION-000056"",""PF-REVIEW-000056"",""PF-VIOLATION-000056""]"
PF-PERMITAPPLICATION-000058,Application Submitted,2023-01-09T12:09:00Z,wf_external_task,WF-0000000537,USR-102,"[""PF-PERMITAPPLICATION-000058"",""PF-DOCUMENT-000058"",""PF-INSPECTION-000058""]"
PF-PERMITAPPLICATION-000062,Parcel Linked,2023-01-09T12:11:00Z,wf_message_delivery,WF-0000000539,USR-041,"[""PF-PERMITAPPLICATION-000062"",""PF-PROPERTY-000062"",""PF-PERMIT-000062""]"
,Environmental Review Passed,2023-01-09T12:44:00Z,wf_message_delivery,WF-0000000543,USR-016,"[""PF-PERMITAPPLICATION-000022"",""PF-AGENCY-000022"",""PF-CONDITION-000022""]"
PF-PERMITAPPLICATION-000004,Plan Revision Requested,2023-01-09T12:50:00Z,wf_task_history,WF-0000000542,USR-100,"[""PF-PERMITAPPLICATION-000004"",""PF-APPEAL-000004"",""PF-AGENCY-000004""]"
,Completeness Rejected,2023-01-09T15:00:00Z,wf_external_task,WF-0000000545,USR-043,"[""PF-PERMITAPPLICATION-000039"",""PF-OBJECTION-000039"",""PF-REVIEW-000039""]"
PF-PERMITAPPLICATION-000059,Application Submitted,2023-01-09T15:10:00Z,wf_external_task,WF-0000000550,USR-119,"[""PF-PERMITAPPLICATION-000059"",""PF-DOCUMENT-000059"",""PF-INSPECTION-000059""]"
PF-PERMITAPPLICATION-000061,Application Drafted,2023-01-09T15:11:00Z,wf_form_submission,WF-0000000551,USR-025,"[""PF-PERMITAPPLICATION-000061"",""PF-PLANREVISION-000061"",""PF-CONTRACTOR-000061""]"
PF-PERMITAPPLICATION-000060,Application Submitted,2023-01-09T18:11:00Z,wf_external_task,WF-0000000560,USR-009,"[""PF-PERMITAPPLICATION-000060"",""PF-DOCUMENT-000060"",""PF-INSPECTION-000060""]"
PF-PERMITAPPLICATION-000064,Parcel Linked,2023-01-09T18:13:00Z,wf_message_delivery,WF-0000000562,USR-075,"[""PF-PERMITAPPLICATION-000064"",""PF-PROPERTY-000064"",""PF-PERMIT-000064""]"
,Pre-Application Opened,2023-01-09T18:15:00Z,wf_activity_history,WF-0000000564,USR-014,"[""PF-PERMITAPPLICATION-000068"",""PF-APPLICANT-000068"",""PF-FEEINVOICE-000068""]"
,Applicant Identity Verified,2023-01-09T18:29:00Z,wf_task_history,WF-0000000563,USR-108,"[""PF-PERMITAPPLICATION-000066"",""PF-PARCEL-000066"",""PF-PAYMENT-000066""]"
,Fee Paid,2023-01-09T21:07:00Z,wf_external_task,WF-0000000566,USR-115,"[""PF-PERMITAPPLICATION-000051"",""PF-PERMIT-000051"",""PF-APPLICANT-000051""]"
PF-PERMITAPPLICATION-000063,Application Drafted,2023-01-09T21:13:00Z,wf_form_submission,WF-0000000570,USR-059,"[""PF-PERMITAPPLICATION-000063"",""PF-PLANREVISION-000063"",""PF-CONTRACTOR-000063""]"
,Parcel Linked,2023-01-09T21:14:00Z,wf_message_delivery,WF-0000000571,USR-092,"[""PF-PERMITAPPLICATION-000065"",""PF-PROPERTY-000065"",""PF-PERMIT-000065""]"
,Applicant Identity Verified,2023-01-09T21:30:00Z,wf_task_history,WF-0000000572,USR-125,"[""PF-PERMITAPPLICATION-000067"",""PF-PARCEL-000067"",""PF-PAYMENT-000067""]"
,Hearing Held,2023-01-09T21:39:00Z,wf_activity_history,WF-0000000574,USR-057,"[""PF-PERMITAPPLICATION-000009"",""PF-OBJECTION-000009"",""PF-REVIEW-000009""]"
,Fee Invoice Issued,2023-01-10T00:09:00Z,wf_form_submission,WF-0000000576,USR-038,"[""PF-PERMITAPPLICATION-000054"",""PF-PAYMENT-000054"",""PF-APPEAL-000054""]"
PF-PERMITAPPLICATION-000028,Environmental Review Started,2023-01-10T01:04:00Z,wf_task_history,WF-0000000584,USR-117,"[""PF-PERMITAPPLICATION-000028"",""PF-REVIEW-000028"",""PF-VIOLATION-000028""]"
PF-PERMITAPPLICATION-000057,Fee Calculated,2023-01-10T03:11:00Z,wf_message_delivery,WF-0000000590,USR-088,"[""PF-PERMITAPPLICATION-000057"",""PF-FEEINVOICE-000057"",""PF-OBJECTION-000057""]"
PF-PERMITAPPLICATION-000061,Submission Withdrawn,2023-01-10T03:13:00Z,wf_activity_history,WF-0000000591,USR-027,"[""PF-PERMITAPPLICATION-000061"",""PF-REVIEW-000061"",""PF-VIOLATION-000061""]"
,Additional Information Requested,2023-01-10T03:22:00Z,wf_task_history,WF-0000000588,USR-083,"[""PF-PERMITAPPLICATION-000049"",""PF-INSPECTION-000049"",""PF-PROPERTY-000049""]"
,Applicant Identity Verified,2023-01-10T03:32:00Z,wf_task_history,WF-0000000595,USR-032,"[""PF-PERMITAPPLICATION-000069"",""PF-PARCEL-000069"",""PF-PAYMENT-000069""]"
,Completeness Review Started,2023-01-10T06:09:00Z,wf_activity_history,WF-0000000597,USR-006,"[""PF-PERMITAPPLICATION-000052"",""PF-CONTRACTOR-000052"",""PF-PARCEL-000052""]"
PF-PERMITAPPLICATION-000056,Fee Invoice Issued,2023-01-10T06:11:00Z,wf_form_submission,WF-0000000598,USR-072,"[""PF-PERMITAPPLICATION-000056"",""PF-PAYMENT-000056"",""PF-APPEAL-000056""]"
PF-PERMITAPPLICATION-000062,Submission Withdrawn,2023-01-10T06:14:00Z,wf_activity_history,WF-0000000600,USR-044,"[""PF-PERMITAPPLICATION-000062"",""PF-REVIEW-000062"",""PF-VIOLATION-000062""]"
,Parcel Linked,2023-01-10T06:17:00Z,wf_message_delivery,WF-0000000603,USR-016,"[""PF-PERMITAPPLICATION-000068"",""PF-PROPERTY-000068"",""PF-PERMIT-000068""]"
PF-PERMITAPPLICATION-000060,Application Reopened,2023-01-10T06:28:00Z,wf_task_history,WF-0000000599,USR-011,"[""PF-PERMITAPPLICATION-000060"",""PF-AGENCY-000060"",""PF-CONDITION-000060""]"
,Applicant Identity Verified,2023-01-10T06:33:00Z,wf_task_history,WF-0000000604,USR-049,"[""PF-PERMITAPPLICATION-000070"",""PF-PARCEL-000070"",""PF-PAYMENT-000070""]"
,Zoning Review Started,2023-01-10T09:05:00Z,wf_activity_history,WF-0000000607,USR-112,"[""PF-PERMITAPPLICATION-000043"",""PF-APPEAL-000043"",""PF-AGENCY-000043""]"
PF-PERMITAPPLICATION-000059,Fee Calculated,2023-01-10T09:13:00Z,wf_message_delivery,WF-0000000610,USR-122,"[""PF-PERMITAPPLICATION-000059"",""PF-FEEINVOICE-000059"",""PF-OBJECTION-000059""]"
PF-PERMITAPPLICATION-000065,Application Submitted,2023-01-10T09:16:00Z,wf_external_task,WF-0000000612,USR-094,"[""PF-PERMITAPPLICATION-000065"",""PF-DOCUMENT-000065"",""PF-INSPECTION-000065""]"
,Application Drafted,2023-01-10T09:17:00Z,wf_form_submission,WF-0000000613,USR-127,"[""PF-PERMITAPPLICATION-000067"",""PF-PLANREVISION-000067"",""PF-CONTRACTOR-000067""]"
,Pre-Application Opened,2023-01-10T09:20:00Z,wf_activity_history,WF-0000000616,USR-099,"[""PF-PERMITAPPLICATION-000073"",""PF-APPLICANT-000073"",""PF-FEEINVOICE-000073""]"
PF-PERMITAPPLICATION-000064,Submission Withdrawn,2023-01-10T12:16:00Z,wf_activity_history,WF-0000000620,USR-078,"[""PF-PERMITAPPLICATION-000064"",""PF-REVIEW-000064"",""PF-VIOLATION-000064""]"
,Application Submitted,2023-01-10T12:17:00Z,wf_external_task,WF-0000000621,USR-111,"[""PF-PERMITAPPLICATION-000066"",""PF-DOCUMENT-000066"",""PF-INSPECTION-000066""]"
,Pre-Application Opened,2023-01-10T12:21:00Z,wf_activity_history,WF-0000000625,USR-116,"[""PF-PERMITAPPLICATION-000074"",""PF-APPLICANT-000074"",""PF-FEEINVOICE-000074""]"
,Applicant Identity Verified,2023-01-10T12:35:00Z,wf_task_history,WF-0000000624,USR-083,"[""PF-PERMITAPPLICATION-000072"",""PF-PARCEL-000072"",""PF-PAYMENT-000072""]"
,Application Drafted,2023-01-10T15:19:00Z,wf_form_submission,WF-0000000631,USR-034,"[""PF-PERMITAPPLICATION-000069"",""PF-PLANREVISION-000069"",""PF-CONTRACTOR-000069""]"
,Parcel Linked,2023-01-10T15:20:00Z,wf_message_delivery,WF-0000000632,USR-067,"[""PF-PERMITAPPLICATION-000071"",""PF-PROPERTY-000071"",""PF-PERMIT-000071""]"
,Additional Information Requested,2023-01-10T15:26:00Z,wf_task_history,WF-0000000626,USR-024,"[""PF-PERMITAPPLICATION-000053"",""PF-INSPECTION-000053"",""PF-PROPERTY-000053""]"
,Application Drafted,2023-01-10T18:20:00Z,wf_form_submission,WF-0000000642,USR-051,"[""PF-PERMITAPPLICATION-000070"",""PF-PLANREVISION-000070"",""PF-CONTRACTOR-000070""]"
